	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction
ZBTB25	49.571634879523	-1.08148007301546	0.36166902507668	-2.99024798373644	0.00278751043039263	0.00775000674842349	down
LRRC4	422.550147153331	-1.88921373471699	0.632323215448709	-2.98773426083426	0.00281053810952471	0.00781248451761693	down
C1orf54	45.5004082930358	1.09055471524757	0.365041576138729	2.987480841999	0.00281286923881292	0.00781652369303837	up
PGPEP1L	1.35711879539749	-4.30864189059877	1.44304959783147	-2.98578919052647	0.00282847555576269	0.00784837759324046	down
TBC1D3E	23.0697348319299	-1.11499878706056	0.373724016964532	-2.983481757787	0.00284989023777656	0.00790000139468055	down
C7orf61	19.4704322687564	-1.50303475319396	0.505749630799994	-2.97189490937731	0.002959679718708	0.00816977798398708	down
GALNT14	39.5619117121516	-1.56121935245478	0.526549707639202	-2.96499899212658	0.00302683921206116	0.00834279976547917	down
LNP1	16.5407353594641	1.34624212942417	0.454122218285509	2.96449298276302	0.00303182157627238	0.00835489431438166	up
PLPP7	13.3901974945283	1.6358339629386	0.552240030343426	2.96217925730829	0.00305469885352581	0.00841299016144441	up
FAM111B	57.7801269373358	1.03103880335375	0.348323251314334	2.96000568283432	0.00307633367631542	0.00846428312545819	up
CLEC1A	33.9414460920152	-1.13386440787052	0.383055542731436	-2.96005221536627	0.00307586905164595	0.00846428312545819	down
CDKN1C	133.400235893279	1.01104948936166	0.341809782055354	2.95793023617425	0.0030971220945082	0.00851814621062448	up
BOLA2	20.9354342683405	1.24141582168265	0.419779053363328	2.9573076877854	0.00310338268913401	0.00853202629789884	up
GLI3	6.53588142829088	-2.70444493729542	0.915566322370416	-2.95384929656823	0.0031383722299992	0.00861474290902144	down
LIMS2	49.0347952990952	1.40362155941225	0.475328578714394	2.95295006921019	0.00314752869298918	0.00863144963662679	up
ID1	56.7674125435279	1.69184270787068	0.573737125931293	2.94881162714453	0.00318998349130661	0.00873254098097313	up
CNIH2	8.02434476969866	-1.97213707037697	0.668929201128823	-2.94819999941545	0.00319630203853883	0.00874813429823605	down
ALDH8A1	20.3505102116119	-1.43193545916341	0.485727377693036	-2.9480229546961	0.00319813316324056	0.00875144206261876	down
DCAF4L1	13.770450663537	-1.46243442086588	0.496199490429601	-2.94727110582021	0.00320591998402632	0.00877104266552317	down
FAM81B	8.74546999021238	2.05916743844142	0.698816623056522	2.94664919308147	0.00321237412219397	0.00878699027742375	up
CAPN11	7.94650923493738	2.22430275573517	0.755045438715257	2.94591906881779	0.00321996637584979	0.00880489784817806	up
FER	55.6107755124612	1.13705738434585	0.385986740524343	2.94584571169781	0.00322073008877631	0.00880489784817806	up
FPR2	2162.39982244064	-1.36906145736538	0.464759403978084	-2.94574234678625	0.00322180648967769	0.00880489784817806	down
C1orf189	11.5793821602196	-1.81404811747247	0.617420582759968	-2.93810761760385	0.00330222373802662	0.0090012330978166	down
SMIM4	21.3961937949987	1.20726280145445	0.410941929463882	2.93779416237583	0.00330556412780114	0.00900859149757671	up
POU5F1	4.83834834228283	-3.05189260709758	1.04076890509621	-2.93234414686463	0.00336413727389808	0.00915402200139089	down
PPP1R17	12.8928695094759	1.7751965427931	0.605492566286906	2.93182219177228	0.0033697962016542	0.00916675649070516	up
MMP23B	3.75518406786379	-3.08240888662389	1.05138873308729	-2.93174996993996	0.00337057989789941	0.00916675649070516	down
MAP3K15	19.7990781018197	-3.01569533945866	1.02871424984386	-2.93151897129488	0.00337308763344943	0.00916950161736583	down
PCDHGA5	8.22722913183565	-2.19989396752924	0.751072017287692	-2.92900536419077	0.00340048553850007	0.00923683579027933	down
SCUBE3	9.04919470587893	-2.52441635618965	0.862259648524521	-2.92767539395978	0.00341506381275977	0.00927285146145722	down
KIF23	20.3435278437467	1.21022755890017	0.413898958463926	2.92396860188197	0.00345599604825526	0.0093731307062173	up
BASP1	959.690446000612	-1.59106626655796	0.544198151344214	-2.92368921619431	0.00345909918715493	0.00937973712844075	down
FSCN3	17.1297846576921	-1.33889998644544	0.458278978400933	-2.92158281210553	0.00348257679138654	0.00943611834165779	down
TBC1D8B	40.6809480038455	1.09211171999152	0.374126460176997	2.91909778173629	0.00351046090212544	0.00950590740350563	up
CCM2L	9.04471593482188	2.11937281303215	0.727210316848519	2.91438771415783	0.00356386988726339	0.00962299635137562	up
CNTNAP3	388.322911978312	-3.421108057845	1.17400015724102	-2.91406098776412	0.00356760202056535	0.00962937434775099	down
KIR2DL3	48.3339050591338	-1.24925895398033	0.429450639080731	-2.90896983330716	0.00362621848511479	0.00977819935646626	down
STEAP4	2616.50358591993	-1.53444387992301	0.52842677555886	-2.90379661079853	0.00368667572384699	0.00992789284485004	down
C1QC	43.7104070999846	2.34802520108848	0.809012348745256	2.90233542754961	0.00370391714996416	0.00997050237017353	up
MSLN	3.79856495107587	4.60305828101813	1.58729442837489	2.89993979612897	0.00373234339432697	0.010039332394576	up
HES4	27.0101763650154	1.80456053086531	0.623340063178337	2.89498563860001	0.00379175879829271	0.0101777264517091	up
TPM2	41.3038441729464	-1.52800468156273	0.528175594196658	-2.89298615527056	0.00381598117300698	0.0102310218098339	down
TAS2R60	10.9077931477028	-1.26511468798836	0.437334687204537	-2.89278377636824	0.00381844067439509	0.010235663722344	down
CYP2D6	18.0560786765237	-1.18338972535173	0.409136701637148	-2.89240667145341	0.00382302745582098	0.0102460051375549	down
HDAC9	2.08439411621886	-3.62334369426521	1.25411153280824	-2.88917181564524	0.00386257961408102	0.010337097732259	down
MFSD2B	52.545669320178	1.095439548813	0.379347164117794	2.88769668638633	0.0038807389353969	0.0103769349847583	up
BAIAP2L2	8.63120895107021	-1.58480049524004	0.550006469413066	-2.88142155297053	0.00395885767925948	0.0105637172356398	down
MTMR8	17.2743187863663	-1.33738191024149	0.464720213657646	-2.87782168913084	0.00400431407568057	0.0106769049624131	down
MGAM	4371.02814470548	-2.06632143696233	0.718312266156113	-2.87663392972499	0.00401941586297384	0.0107110765470755	down
LONRF2	4.71727196437576	-2.39075112951891	0.831276227777084	-2.87600084019246	0.00402748639795814	0.010726482814721	down
TBC1D3G	6.02879138176715	-1.72179022558253	0.599513731002336	-2.87197796571538	0.00407911407826602	0.0108516477286498	down
C19orf47	3.01448322234336	-3.00785071633785	1.04782267056127	-2.87057228369251	0.00409729507135157	0.0108897101187349	down
GPHN	24.8722352497137	-1.06125006272131	0.369783450322455	-2.86992309092225	0.00410571648394321	0.0109079676081629	down
HES6	16.2690306905899	1.21534549784573	0.423567940283343	2.8693047378249	0.00411375244341069	0.0109251876246031	up
C12orf57	20.1144799480454	1.44159378477227	0.503744661368167	2.86175496303407	0.00421302489680325	0.011157213823354	up
CHAC2	13.3733047932252	1.6286920418161	0.569509199698725	2.85981691371745	0.00423885650635337	0.0112171697872382	up
KCNA6	45.9994261351765	-1.00937512022825	0.353036790629564	-2.85912161853797	0.00424815881884279	0.0112354409250185	down
GPRC5C	11.3651787067707	1.99536021138194	0.698709161129377	2.85578080607486	0.00429311406984611	0.0113500666691418	up
MPO	401.978681785225	1.36033252530218	0.476655361049922	2.85391214798422	0.00431844715709285	0.0114127489541745	up
CHST13	83.6156581514167	1.12922309884702	0.395729166522047	2.85352507314902	0.00432371158133958	0.0114223667917479	up
PLEKHD1	18.1647506869472	-1.30363352341161	0.457251505946276	-2.85102073248235	0.0043579127880676	0.0114975938554554	down
LRRC63	13.2448838681708	1.3975792983033	0.490302977425114	2.85044016180129	0.00436587644460974	0.0115142823981011	up
TDRD15	35.0975783985836	1.75215003839897	0.614747714573167	2.85019365971215	0.00436926168827696	0.0115210488749033	up
KCNMB3	17.6753359749794	-1.31916040470059	0.463242051885158	-2.84766980746304	0.00440405921135596	0.0115939001072016	down
CDKN2A	32.5777760206205	1.15456303027809	0.405535802003212	2.84700641614115	0.00441324728832008	0.0116130694743383	up
WNK4	16.8544828389284	1.33219968286809	0.469729111916008	2.83610201938324	0.00456678556101294	0.0119901577570338	up
IGFALS	2.43083667750964	-3.28020355428078	1.15791673671623	-2.83284924577841	0.0046135138163399	0.0120992842754272	down
LAMC3	11.5882045024468	1.91115484092185	0.675171380288946	2.83062181946154	0.00464576159347791	0.0121725015320632	up
MKLN1	4.26174425010891	-2.73231687991624	0.966065358062385	-2.82829402494711	0.00467968043646517	0.0122408388342745	down
NPIPB8	4.41356259101136	-1.94262123309511	0.687623346606173	-2.82512401983308	0.00472623188428569	0.0123396436845104	down
C16orf96	3.35124363528277	-2.72281909676901	0.963928200798204	-2.82471152365322	0.00473232010231612	0.0123532448798993	down
THRB	23.6117957472156	1.48857160236727	0.527375135922335	2.82260482334625	0.00476352469743125	0.0124254716407109	up
CMBL	16.4616704937461	2.12888887406146	0.754803962586935	2.82045269975151	0.00479559428222457	0.0124917229864963	up
HAVCR1	62.9718758636514	-1.09092576616626	0.386923799377831	-2.81948478723836	0.00481008109491252	0.0125190353547834	down
ASIC3	15.8396123024912	-1.28967133183873	0.457613893758899	-2.818252132262	0.00482858765058338	0.0125648753432526	down
PCDHGB4	10.7051326274636	-1.83872358643783	0.652752746535932	-2.81687606248412	0.00484932346149491	0.0126141635636998	down
TXNDC5	154.40990649174	1.00266979530559	0.35600749327657	2.81642890737317	0.00485607890505675	0.0126254341304283	up
CNN1	10.3713023813763	2.66840457197378	0.948199036504839	2.81418190616371	0.00489015477979282	0.0126992251504799	up
C1orf53	2.64864743075492	3.46342584773949	1.23115079907983	2.81316135304308	0.00490570282564914	0.0127348965134164	up
ALOX15	107.873500864747	-3.02428562436605	1.07508700306135	-2.81306128318386	0.00490722978673295	0.0127365083294138	down
LRP1B	20.4412871511236	1.54579367618097	0.549729503638375	2.81191688994344	0.00492472262312158	0.0127771919367331	up
CA12	1.74106066802451	-3.99749060919108	1.42278228073759	-2.80962917750052	0.0049598610492317	0.0128564939644201	down
USP44	57.2200274323706	1.2243535135891	0.435880541423756	2.80891986962732	0.00497080171646707	0.0128774730450888	up
MYLK4	34.0901570390349	-1.19807307136195	0.426532510400591	-2.80886694952454	0.00497161885293424	0.0128774730450888	down
VSTM4	24.3029426242714	-6.89796089887737	2.46199437992079	-2.80177767875299	0.00508218833841934	0.0131444933713267	down
CRYBB2	2.54798293770748	-2.73065184643556	0.976152841392975	-2.79736095685477	0.00515219378661106	0.0133035246249801	down
GOLGA6L9	51.0604226166041	-1.03637248844354	0.370499202453765	-2.79723271083929	0.00515423945439093	0.0133063625363404	down
PTCH2	69.1255944261198	2.10877330785492	0.755679940123663	2.79056409451578	0.00526162813539794	0.013556214570984	up
HEMGN	197.017489361619	1.01031790733126	0.362523443644567	2.78690364731783	0.00532142987396973	0.0136952288060038	up
NPIPB15	31.5134699611658	-1.40091440060588	0.502955417833451	-2.78536496662172	0.00534675046054855	0.0137528401141685	down
NTSR1	23.6489161704368	1.84957789343745	0.664966026908685	2.78146223805722	0.00541146258041765	0.0139065684630587	up
SERINC2	43.0881852069399	-1.08480338929933	0.390346358056971	-2.77907905865743	0.00545132557973868	0.0139859981154201	down
NPIPA8	21.6437713624617	-1.17980740329575	0.424583389947049	-2.77874130554869	0.005456996508802	0.0139979926869032	down
NME6	6.60385656031246	-2.26012823341109	0.81374520759893	-2.77743968542674	0.00547890075999099	0.0140464906042665	down
SLC5A9	13.704682513926	-1.60120759810999	0.576803573301406	-2.77600152326603	0.00550319506274967	0.0140984897024006	down
SYNDIG1L	31.1896213236267	-1.31027225791983	0.472303511418373	-2.77421663452163	0.00553348167276688	0.0141683336746965	down
CPA3	240.07074299902	1.06915135404388	0.385449770270698	2.77377608317945	0.00554098020871786	0.0141823668597864	up
EPAS1	82.9390160927531	-1.14224628034874	0.411838728584837	-2.77352808531081	0.0055452053634124	0.0141905974501162	down
LURAP1	3.13089934594074	-2.61889215549163	0.945161249902631	-2.77084164819646	0.00559116103596471	0.014289991033192	down
CALD1	96.2397870664633	1.27915259966573	0.462676200907332	2.76468207605502	0.00569782985766792	0.014541465923972	up
KIF5A	9.74403491664945	-1.64724766576679	0.595940552036226	-2.76411407167783	0.00570775816006302	0.0145615165981862	down
AQP9	2788.67831953109	-1.22930071057566	0.44479200354862	-2.76376531225406	0.00571386194905724	0.0145744433710574	down
CENPA	11.0757678779586	1.74578062443497	0.631745415931169	2.76342428517942	0.00571983610274552	0.0145836541925305	up
RNF220	25.1123007537443	1.5216316593568	0.550652969805536	2.76332235145153	0.00572162288338948	0.0145836541925305	up
TNFSF10	2267.76096761539	-1.31318230200981	0.476812747421572	-2.75408388116932	0.00588566813437804	0.0149583867230071	down
SLC1A3	16.1645905203329	1.41446864216306	0.514067549283177	2.75152291588025	0.00593188693715943	0.0150567957160798	up
ELOVL3	11.3215969252408	1.49406842816653	0.543313954674994	2.74991727216039	0.00596103122282794	0.0151171235611208	up
HS3ST1	21.8140936546734	1.43538698513705	0.5221707895308	2.74888410825667	0.00597985249983623	0.0151511872008287	up
PDGFA	100.734120633148	1.00695016440434	0.367051383699606	2.74334932143566	0.00608159517370408	0.0153812492545445	up
KRT2	13.2123954687598	1.31194241656051	0.478628482277248	2.74104543532066	0.00612440379222389	0.0154700348800164	up
DHRS9	339.932920571684	-1.05433027857744	0.384875086905864	-2.73940900423965	0.00615497503366918	0.0155333005472689	down
ZNF341	18.0902942659846	-1.04701633776396	0.382435004094892	-2.73776282650155	0.00618586694346079	0.0156084601730799	down
PANX2	110.545528604287	-2.21691072849455	0.809832577726332	-2.73749264905927	0.00619095036613025	0.0156184833626513	down
KIR3DL2	92.006465688049	-1.32324628727837	0.483807264837871	-2.73506907285032	0.00623671873702016	0.0157170231778939	down
SUSD2	19.1940473842576	-1.22655655193736	0.448880092735056	-2.73248150628349	0.0062859200322993	0.0158211598735956	down
STRBP	45.3820924238869	-1.05140861863981	0.385097050232717	-2.73024324129317	0.0063287610531323	0.0159147395570449	down
DOCK4	246.261021813978	-1.66926558891155	0.612050054021408	-2.72733508957939	0.006384816357014	0.0160442194369943	down
ISL2	26.0773830786922	-1.68325898744112	0.617333194639223	-2.72666203933005	0.00639785305333946	0.0160712330898486	down
LUM	19.9285752814712	2.90285260936984	1.06528611222674	2.72495114322111	0.00643110027477035	0.0161489775924342	up
KLRD1	5.33750521902043	-2.10983383252489	0.775350109360882	-2.72113695097563	0.00650578027223995	0.0163102823768284	down
OMG	31.7068819874298	-1.23159920013752	0.452895843510402	-2.71938728912012	0.00654029804299002	0.0163854683047742	down
FAHD2B	5.02521455618761	-2.17508386278879	0.799845361654652	-2.71938047910806	0.00654043271381435	0.0163854683047742	down
SLC25A27	6.13062497397357	-2.02868067835144	0.746961527129037	-2.71591053176288	0.00660937763918561	0.0165316764188669	down
RND1	11.5321177645753	1.62899309902981	0.600425417337112	2.71306485700488	0.00666640576413921	0.0166476578124898	up
GOLM1	325.869231321656	-1.03413748279495	0.381474252555434	-2.7108971991358	0.00671014265296226	0.0167420083906089	down
PCDHGA8	9.39921823357793	-2.00767107683122	0.7410372719236	-2.70927138606627	0.00674311582392691	0.0168063792795994	down
PPP1R3G	5.50262795529002	2.27855101388529	0.844007949084355	2.69967956623778	0.00694062893449347	0.0172558225914706	up
CDC14C	11.3109642417263	1.77058275692297	0.656435358129411	2.69726902275413	0.00699107657224649	0.0173566872794187	up
TMEM187	21.8344478189761	1.405978523988	0.521293646409568	2.69709507044972	0.00699472973868188	0.0173626904355732	up
BCL2L14	12.6644132364915	1.40191263927	0.519827489854769	2.6968805356209	0.00699923753833107	0.0173646809171055	up
PLS3	17.540277444095	1.24518582723107	0.462213639102131	2.6939616703001	0.00706082840808709	0.0175051260903845	up
PHLDA3	17.0954358041588	1.40834270848663	0.523459264853027	2.69045330371993	0.00713550204583356	0.0176777850296585	up
GPC5	10.3965425245204	1.64164148265224	0.610966997613235	2.68695606974742	0.00721064354691016	0.0178482155905822	up
USP18	188.648793369144	1.74625263800437	0.650018348901789	2.68646668352467	0.00722121494116563	0.0178712356387263	up
